Id,Name,Received_Amount__c
a0VRg000006PdHFMA0,RV-2916,14901
a0VRg000006PdtxMAC,RV-2917,69000
a0VRg000006Pj89MAC,RV-2918,130000
a0VRg000006QXMfMAO,RV-2920,60100
a0VRg000006RXSfMAO,RV-2921,29333
a0VRg000006RY8eMAG,RV-2922,32342.85
a0VRg000006RYbgMAG,RV-2924,98540
a0VRg000006RZUTMA4,RV-2923,56902.96
a0VRg000006RhS1MAK,RV-2925,179374.5
a0VRg000006Rhi9MAC,RV-2926,92020
a0VRg000006RkhdMAC,RV-2927,139700
a0VRg000006SLZAMA4,RV-2928,145100
a0VRg000006SR3RMAW,RV-2929,136000
a0VRg000006SXATMA4,RV-2930,55000
a0VRg000006SbCTMA0,RV-2931,2775.9
a0VRg000006TN0zMAG,RV-2932,25000
a0VRg000006TNllMAG,RV-2933,13906.18
a0VRg000006TOEnMAO,RV-2934,139300
a0VRg000006UhYjMAK,RV-2935,38297.87
a0VRg000006VTlUMAW,RV-2938,27982.32
a0VRg000006VTvAMAW,RV-2940,14701.38
a0VRg000006VVbxMAG,RV-2936,37000
a0VRg000006VVfEMAW,RV-2937,27733.68
a0VRg000006VX7VMAW,RV-2939,309995.28
a0VRg000006WWR7MAO,RV-2941,20535.05
a0VRg000006WXWrMAO,RV-2942,300000
a0VRg000006WZ2PMAW,RV-2943,56830
a0VRg000006XaUKMA0,RV-2945,230000
a0VRg000006XaqrMAC,RV-2944,33703
a0VRg000006YTk5MAG,RV-2946,117323.6
a0VRg000006YZ9ZMAW,RV-2947,37242.34
a0VRg000006YZPhMAO,RV-2948,593125
a0VRg000006Yd1wMAC,RV-2952,37000
a0VRg000006YfOfMAK,RV-2949,37000
a0VRg000006YfuvMAC,RV-2950,37000
a0VRg000006YgEHMA0,RV-2951,115412
a0VRg000006YhLdMAK,RV-2953,37000
a0VRg000006YiRNMA0,RV-2954,37000
a0VRg000006YiftMAC,RV-2955,37000
a0VRg000006Yj2TMAS,RV-2956,37000
a0VRg000006ZQ12MAG,RV-2958,42845.37
a0VRg000006ZQDtMAO,RV-2957,300000
a0VRg000006ZQvRMAW,RV-2959,36000
a0VRg000006ZViDMAW,RV-2961,33552
a0VRg000006ZW6PMAW,RV-2962,42664
a0VRg000006adH7MAI,RV-2963,61784
a0VRg000006af7dMAA,RV-2964,95118
a0VRg000006afIvMAI,RV-2965,100194.4
a0VRg000006afafMAA,RV-2966,100743.2
a0VRg000006ahMLMAY,RV-2967,35868
a0VRg000006ahkXMAQ,RV-2968,35868
a0VRg000006ahqzMAA,RV-2969,35868
a0VRg000006ahuDMAQ,RV-2970,35868
a0VRg000006ai77MAA,RV-2971,35868
a0VRg000006aiDZMAY,RV-2972,35868
a0VRg000006amU8MAI,RV-2974,37000
a0VRg000006amsHMAQ,RV-2973,55000
a0VRg000006and3MAA,RV-2975,94000
a0VRg000006aplJMAQ,RV-2976,36950
a0VRg000006f9jpMAA,RV-2977,37000
a0VRg000006fA1ZMAU,RV-2978,136900
a0VRg000006fAPlMAM,RV-2979,132124.78
a0VRg000006fAT2MAM,RV-2980,135500
a0VRg000006fFZ7MAM,RV-2981,32346.63
a0VRg000006gRJhMAM,RV-2982,37000
a0VRg000006gTGiMAM,RV-2986,20000
a0VRg000006gWKzMAM,RV-2983,70000
a0VRg000006gWZVMA2,RV-2984,50000
a0VRg000006gWeLMAU,RV-2985,30000
a0VRg000006gXovMAE,RV-2987,105858
a0VRg000006gaejMAA,RV-2988,1329440.2
a0VRg000006hGCaMAM,RV-2991,1883925.38
a0VRg000006hKXtMAM,RV-2989,213170.82
a0VRg000006hKxhMAE,RV-2990,2037327.62
a0VRg000006hL5lMAE,RV-2992,1883925.38
a0VRg000006hLVZMA2,RV-2993,2037327.62
a0VRg000006hM0DMAU,RV-2994,1286295.82
a0VRg000006hN2jMAE,RV-2995,1842378.94
a0VRg000006hN7ZMAU,RV-2996,1551553.86
a0VRg000006hNE1MAM,RV-2997,1436497.18
a0VRg000006hNVlMAM,RV-2998,112403.04
a0VRg000006hO6xMAE,RV-2999,95746
a0VRg000006hPanMAE,RV-3000,92120
a0VRg000006hTHpMAM,RV-3001,940.8
a0VRg000006hTL3MAM,RV-3002,95197.2
a0VRg000006hTg1MAE,RV-3003,36000
a0VRg000006hTg2MAE,RV-3004,30000
a0VRg000006hUM0MAM,RV-3012,116700
a0VRg000006hV6jMAE,RV-3005,30000
a0VRg000006hVbNMAU,RV-3006,18265
a0VRg000006hVzZMAU,RV-3007,37000
a0VRg000006hWFhMAM,RV-3008,309677
a0VRg000006hWfVMAU,RV-3009,32428.31
a0VRg000006hX8XMAU,RV-3010,39989.11
a0VRg000006hXYLMA2,RV-3011,51000
a0VRg000006iJ1tMAE,RV-3013,50000
a0VRg000006iJGPMA2,RV-3014,349210
a0VRg000006iKHNMA2,RV-3016,18000
a0VRg000006iN8qMAE,RV-3015,47900
a0VRg000006iVO2MAM,RV-3017,356795.1
a0VRg000006icCbMAI,RV-3018,37000
a0VRg000006idbhMAA,RV-3019,37000
a0VRg000006jIrlMAE,RV-3020,37000
a0VRg000006jIuzMAE,RV-3021,37000
a0VRg000006jJ1UMAU,RV-3024,6825.9
a0VRg000006jKf3MAE,RV-3022,2008
a0VRg000006jKojMAE,RV-3023,33258.42
a0VRg000006jKyPMAU,RV-3025,20807.1
a0VRg000006jL4rMAE,RV-3026,9897.95
a0VRg000006jNHxMAM,RV-3027,5000
a0VRg000006jNTFMA2,RV-3028,37000
a0VRg000006jO4LMAU,RV-3029,113026
a0VRg000006jOE1MAM,RV-3030,39989.11
a0VRg000006jOIrMAM,RV-3031,14389.11
a0VRg000006jOM8MAM,RV-3033,172708.31
a0VRg000006jOSXMA2,RV-3032,357379.86
a0VRg000006jPOgMAM,RV-3041,10950
a0VRg000006jVIjMAM,RV-3034,278800
a0VRg000006jVLxMAM,RV-3035,277600
a0VRg000006jVqbMAE,RV-3036,63650
a0VRg000006jWMrMAM,RV-3037,36558.5
a0VRg000006jWRhMAM,RV-3038,36558.5
a0VRg000006jWwOMAU,RV-3039,37000
a0VRg000006jYtJMAU,RV-3040,18250
a0VRg000006kGSvMAM,RV-3042,97500
a0VRg000006kJImMAM,RV-3044,5435.1
a0VRg000006kKhsMAE,RV-3048,26000
a0VRg000006kL1BMAU,RV-3043,7265.1
a0VRg000006kPXpMAM,RV-3045,96600
a0VRg000006kQ5hMAE,RV-3046,500000
a0VRg000006kQTtMAM,RV-3047,38000
a0VRg000006kSaXMAU,RV-3049,73854
a0VRg000006lABlMAM,RV-3050,500000
a0VRg000006lBvpMAE,RV-3051,13680
a0VRg000006lCblMAE,RV-3052,14901
a0VRg000006lHLJMA2,RV-3053,50000
a0VRg000006lHhtMAE,RV-3054,37000
a0VRg000006mONxMAM,RV-3055,142500
a0VRg000006mOfiMAE,RV-3058,35532.08
a0VRg000006mQw1MAE,RV-3056,183450
a0VRg000006mSD3MAM,RV-3057,394876.25
a0VRg000006mSOOMA2,RV-3059,20000
a0VRg000006mTPFMA2,RV-3060,3120
a0VRg000006mTYvMAM,RV-3061,50685.6
a0VRg000006mTx7MAE,RV-3062,37000
a0VRg000006mcsLMAQ,RV-3063,37000
a0VRg000006meNtMAI,RV-3064,303224
a0VRg000006nKVBMA2,RV-3065,27634.68
a0VRg000006nKa1MAE,RV-3066,27634.68
a0VRg000006nM0jMAE,RV-3067,133900
a0VRg000006nNo1MAE,RV-3068,212386.61
a0VRg000006nXozMAE,RV-3069,25000
a0VRg000006nXsDMAU,RV-3070,25000
a0VRg000006oIW9MAM,RV-3071,37000
a0VRg000006oIZNMA2,RV-3072,37000
a0VRg000006oO6vMAE,RV-3073,37000
a0VRg000006odVlMAI,RV-3074,207976.99
a0VRg000006ofanMAA,RV-3075,220200
a0VRg000006pMflMAE,RV-3076,22560
a0VRg000006pQeXMAU,RV-3077,160756.35
a0VRg000006pSJoMAM,RV-3078,83613
a0VRg000006pWbtMAE,RV-3079,69541.4
a0VRg000006pXphMAE,RV-3080,39075
a0VRg000006qACmMAM,RV-3081,155900
a0VRg000006qHaoMAE,RV-3084,14701.38
a0VRg000006qJJFMA2,RV-3082,51380.2
a0VRg000006qJUXMA2,RV-3083,5750
a0VRg000006rFQTMA2,RV-3085,13152.8
a0VRg000006rFiDMAU,RV-3086,13463.2
a0VRg000006rH8vMAE,RV-3087,83190.8
a0VRg000006rHQfMAM,RV-3088,207977
a0VRg000006rHSLMA2,RV-3090,95750
a0VRg000006rHthMAE,RV-3089,78000
a0VRg000006rLHNMA2,RV-3091,217464
a0VRg000006rLfZMAU,RV-3092,80215
a0VRg000006rM3lMAE,RV-3093,10000
a0VRg000006tWztMAE,RV-3094,85797
a0VRg000006tXb2MAE,RV-3095,170000
a0VRg000006tZXxMAM,RV-3096,339277.5
a0VRg000006tbMrMAI,RV-3097,99568
a0VRg000006tnXhMAI,RV-3098,593214
a0VRg000006tovBMAQ,RV-3099,37000
a0VRg000006uWmXMAU,RV-3100,81800
a0VRg000006uX2fMAE,RV-3101,51600
a0VRg000006uYLJMA2,RV-3102,42977.2
a0VRg000006uYhtMAE,RV-3103,9500
a0VRg000006uagTMAQ,RV-3104,29397.85
a0VRg000006uppBMAQ,RV-3105,198980.91
a0VRg000006vaBNMAY,RV-3106,87921.4
a0VRg000006vdqnMAA,RV-3107,33352
a0VRg000006viVVMAY,RV-3108,12965
a0VRg000006vignMAA,RV-3109,14261
a0VRg000006viyXMAQ,RV-3110,26536
a0VRg000006vj4zMAA,RV-3111,116930
a0VRg000006vjjJMAQ,RV-3112,35360
a0VRg000006vkPFMAY,RV-3113,87927
a0VRg000006vlbRMAQ,RV-3114,109500
a0VRg000006wXWPMA2,RV-3115,20290.8
a0VRg000006wYx7MAE,RV-3116,50000
a0VRg000006wa2rMAA,RV-3117,36700
a0VRg000006weBLMAY,RV-3118,847778.68
a0VRg000006whNhMAI,RV-3119,89137.5
a0VRg000006xRyZMAU,RV-3121,80939.8
a0VRg000006xT8zMAE,RV-3120,185750
a0VRg000006yjjZMAQ,RV-3122,37000
a0VRg000006ymfpMAA,RV-3123,33564.93
a0VRg000006ythJMAQ,RV-3124,426770
a0VRg000006zfKXMAY,RV-3125,96500
a0VRg000006zgLRMAY,RV-3126,88695.8
a0VRg000006zgbZMAQ,RV-3127,87597.2
a0VRg000006zgwXMAQ,RV-3128,95979
a0VRg000006zhEHMAY,RV-3129,578273.86
a0VRg000006zhNxMAI,RV-3130,84993
a0VRg0000070i6fMAA,RV-3131,47828.35
a0VRg0000070kLNMAY,RV-3132,3326782
a0VRg00000710ErMAI,RV-3133,105669.3
a0VRg00000715MbMAI,RV-3134,71004
a0VRg0000071lFNMAY,RV-3135,41487.6
a0VRg0000071ldZMAQ,RV-3136,37000
a0VRg0000071pHNMAY,RV-3137,81209.7
a0VRg0000071qJtMAI,RV-3138,100000
a0VRg0000071wPJMAY,RV-3139,99400
a0VRg0000072hxhMAA,RV-3140,219600
a0VRg0000072jMqMAI,RV-3142,98979.5
a0VRg0000072k17MAA,RV-3141,11955
a0VRg0000072rk9MAA,RV-3143,37000
a0VRg0000072rx6MAA,RV-3145,42130
a0VRg0000072smfMAA,RV-3144,210050.8
a0VRg0000073iF2MAI,RV-3150,89557
a0VRg0000073j4bMAA,RV-3146,37000
a0VRg0000073jJ7MAI,RV-3147,260160
a0VRg0000073kGoMAI,RV-3149,91279.3
a0VRg0000073n9pMAA,RV-3148,83970
a0VRg0000073nplMAA,RV-3151,88478
a0VRg00000751PFMAY,RV-3152,91650
a0VRg00000752Q9MAI,RV-3153,37000
a0VRg00000752htMAA,RV-3154,25000
a0VRg00000752pxMAA,RV-3155,30000
a0VRg00000759WTMAY,RV-3156,79433
a0VRg0000075teAMAQ,RV-3159,12000
a0VRg0000075ulVMAQ,RV-3157,3744.21
a0VRg0000075uyPMAQ,RV-3158,10000
a0VRg0000075v4rMAA,RV-3160,15000
a0VRg0000075wP7MAI,RV-3161,342603.8
a0VRg0000075xzVMAQ,RV-3162,86973
a0VRg00000760pJMAQ,RV-3163,265596.8
a0VRg00000764bkMAA,RV-3164,82610
a0VRg0000076ElpMAE,RV-3165,95235
a0VRg0000076EyjMAE,RV-3166,90809.74
a0VRg0000076qzBMAQ,RV-3167,138250
a0VRg0000076uDBMAY,RV-3168,104790
a0VRg0000076ugDMAQ,RV-3169,300000
a0VRg0000076wYLMAY,RV-3170,100000
a0VRg0000076z00MAA,RV-3172,108910.6
a0VRg00000773zgMAA,RV-3171,106150
a0VRg0000077EBtMAM,RV-3173,218590.85
a0VRg0000077H8CMAU,RV-3175,151670
a0VRg0000077IllMAE,RV-3174,108911
a0VRg0000077JBZMA2,RV-3176,140800
a0VRg00000781EDMAY,RV-3177,37000
a0VRg00000781ULMAY,RV-3178,73670
a0VRg00000782ILMAY,RV-3179,201350
a0VRg000007836LMAQ,RV-3180,32428.31
a0VRg00000784lZMAQ,RV-3181,262090
a0VRg0000078BVJMA2,RV-3182,204555
a0VRg0000078F4HMAU,RV-3183,37000
a0VRg0000078yHVMAY,RV-3184,92698.41
a0VRg0000078yhJMAQ,RV-3185,99175
a0VRg0000078z77MAA,RV-3186,145521
a0VRg00000796QLMAY,RV-3187,86430
a0VRg0000079AqXMAU,RV-3188,40075
a0VRg0000079BD7MAM,RV-3189,100000
a0VRg0000079EMHMA2,RV-3190,135250
a0VRg0000079EvlMAE,RV-3191,25800
a0VRg0000079oKvMAI,RV-3192,100650
a0VRg0000079ob3MAA,RV-3193,89235.81
a0VRg0000079s1xMAA,RV-3194,94000
a0VRg0000079sA1MAI,RV-3195,85787.1
a0VRg0000079tyvMAA,RV-3196,13370
a0VRg000007B4HBMA0,RV-3197,204288
a0VRg000007B58PMAS,RV-3198,13680
a0VRg000007B6sTMAS,RV-3199,131750
a0VRg000007By3FMAS,RV-3200,86250
a0VRg000007BzLtMAK,RV-3201,40218
a0VRg000007BzaPMAS,RV-3202,81749.2
a0VRg000007C0hlMAC,RV-3203,98909.4
a0VRg000007C1HFMA0,RV-3204,3735
a0VRg000007C5vxMAC,RV-3205,113295
a0VRg000007C9bNMAS,RV-3206,30000
a0VRg000007D68PMAS,RV-3207,90704.38
a0VRg000007D91UMAS,RV-3216,144094.1
a0VRg000007DAAPMA4,RV-3208,103586
a0VRg000007DAIWMA4,RV-3214,114416.48
a0VRg000007DAaDMAW,RV-3209,78172.04
a0VRg000007DAdRMAW,RV-3210,80482.46
a0VRg000007DAiHMAW,RV-3211,315096.77
a0VRg000007DAjtMAG,RV-3212,15248.73
a0VRg000007DAyPMAW,RV-3213,34324.94
a0VRg000007DB1dMAG,RV-3215,171624.71
a0VRg000007DB3FMAW,RV-3217,14901
a0VRg000007DB6TMAW,RV-3218,24539.77
a0VRg000007DBw5MAG,RV-3219,92391
a0VRg000007DR6PMAW,RV-3220,140100
a0VRg000007ECTgMAO,RV-3221,1970
a0VRg000007EDvpMAG,RV-3222,17970
a0VRg000007EE7DMAW,RV-3225,86112.5
a0VRg000007EETkMAO,RV-3224,80256
a0VRg000007EFsnMAG,RV-3223,153100
a0VRg000007EHkvMAG,RV-3226,37600
a0VRg000007ENWzMAO,RV-3227,85000
a0VRg000007EQLBMA4,RV-3228,103658.1
a0VRg000007EQZhMAO,RV-3229,135860
a0VRg000007FCuTMAW,RV-3230,1506053.4
a0VRg000007FEmhMAG,RV-3233,98784
a0VRg000007FEpsMAG,RV-3232,25084.79
a0VRg000007FGoPMAW,RV-3231,132700
a0VRg000007FKQbMAO,RV-3234,41940
a0VRg000007FKVRMA4,RV-3235,59070
a0VRg000007FM93MAG,RV-3236,10200
a0VRg000007G3ltMAC,RV-3237,2500
a0VRg000007G4bVMAS,RV-3238,32818.2
a0VRg000007G6JxMAK,RV-3239,593125
a0VRg000007HLtdMAG,RV-3240,55000
a0VRg000007HWHBMA4,RV-3241,10000
a0VRg000007IEV8MAO,RV-3242,10109.29
a0VRg000007IHWGMA4,RV-3243,37000
a0VRg000007IJOLMA4,RV-3244,60200
a0VRg000007IJoCMAW,RV-3245,14261
a0VRg000007IP0jMAG,RV-3246,10929
a0VRg000007IPojMAG,RV-3247,19125.68
a0VRg000007IRKHMA4,RV-3248,32437
a0VRg000007JCUTMA4,RV-3249,103026
a0VRg000007JCsfMAG,RV-3250,106221.3
a0VRg000007JDojMAG,RV-3251,87369.6
a0VRg000007KDRhMAO,RV-3252,225810.8
a0VRg000007KFRtMAO,RV-3253,3322.13
a0VRg000007L8TBMA0,RV-3254,2732.24
a0VRg000007L9ibMAC,RV-3255,157165.4
a0VRg000007LE8nMAG,RV-3256,10357.42
a0VRg000007LG8zMAG,RV-3257,233483.32
a0VRg000007LIE1MAO,RV-3258,34.59
a0VRg000007LIU9MAO,RV-3259,2732.24
a0VRg000007LKm6MAG,RV-3260,12965
a0VRg000007LN8rMAG,RV-3261,90000
a0VRg000007M7BkMAK,RV-3263,12500
a0VRg000007M7QGMA0,RV-3262,12500
a0VRg000007M8MHMA0,RV-3264,20130.56
a0VRg000007MCUjMAO,RV-3265,105000
a0VRg000007NNxZMAW,RV-3266,20000
a0VRg000007NOC5MAO,RV-3267,20000
a0VRg000007NPo5MAG,RV-3268,70000
a0VRg000007NQM0MAO,RV-3269,3389.42
a0VRg000007OIZFMA4,RV-3270,339277.5
a0VRg000007OQOjMAO,RV-3271,179374.5
a0VRg000007OQwhMAG,RV-3273,10109.29
a0VRg000007OTCvMAO,RV-3272,17622.95
a0VRg000007PK4LMAW,RV-3274,87824.12
