Id,Invoice_Number__c,Paid_Amount__c,Status__c
a0xRg00000EzQaDIAV,INV-TRD-1299,49761.8,Fully Paid
a0xRg00000EzQbpIAF,INV-TRD-1300,44987,Fully Paid
a0xRg00000EzQdRIAV,INV-TRD-1301,60253.92,Fully Paid
a0xRg00000EzQf3IAF,INV-TRD-1302,49505,Fully Paid
a0xRg00000EzQgfIAF,INV-TRD-1303,84726,Fully Paid
a0xRg00000EzQiHIAV,INV-TRD-1304,44987,Fully Paid
a0xRg00000EzQjtIAF,INV-TRD-1305,62814.28,Fully Paid
a0xRg00000EzQlVIAV,INV-TRD-1306,41305.16,Fully Paid
a0xRg00000EzRcjIAF,INV-TRD2-395,37150,Fully Paid
a0xRg00000EzReLIAV,INV-TRD2-396,85000,Fully Paid
a0xRg00000EzRrFIAV,INV-TRD2-397,92140.4,Fully Paid
a0xRg00000F16h3IAB,INV-TRD2-398,47118.44,Fully Paid
a0xRg00000F16ifIAB,INV-TRD2-399,109921.1,Fully Paid
a0xRg00000F1flFIAR,INV-TRD2-400,87440.32,Fully Paid
a0xRg00000F1fmrIAB,INV-TRD2-401,210725.8,Fully Paid
a0xRg00000F1foTIAR,INV-TRD2-402,99234,Fully Paid
a0xRg00000F1h0fIAB,INV-TRD2-403,25347.78,Fully Paid
a0xRg00000F1hQTIAZ,INV-TRD2-404,554944.5,Fully Paid
a0xRg00000F3cePIAR,INV-TRD2-406,437500,Fully Paid
a0xRg00000F3hivIAB,INV-TRD2-407,176479.5,Fully Paid
a0xRg00000F5djGIAR,INV-TRD-1308,29986.99,Fully Paid
a0xRg00000F5e7RIAR,INV-TRD2-408,206787,Fully Paid
a0xRg00000F5e93IAB,INV-BTL-124,2194499,Partially Paid
a0xRg00000F5eCHIAZ,INV-BTL-125,,Pending
a0xRg00000F5eDtIAJ,INV-BTL-126,,Pending
a0xRg00000F5eFVIAZ,INV-BTL-127,2037910,Fully Paid
a0xRg00000F5eH7IAJ,INV-BTL-128,,Pending
a0xRg00000F5fUvIAJ,INV-TRD-1307,66462,Fully Paid
a0xRg00000F5gkLIAR,INV-TRD2-409,84994.98,Partially Paid
a0xRg00000F7aMHIAZ,INV-TRD2-410,90613.5,Fully Paid
a0xRg00000F7airIAB,INV-TRD-1309,64856.62,Fully Paid
a0xRg00000F9PEfIAN,INV-TRD2-411,85400,Fully Paid
a0xRg00000F9PHtIAN,INV-TRD-1310,201312,Partially Paid
a0xRg00000F9RoLIAV,INV-GFF-126,,Pending
a0xRg00000F9TgTIAV,INV-TRD2-412,46026.24,Fully Paid
a0xRg00000F9Ti5IAF,INV-TRD2-413,107190.6,Fully Paid
a0xRg00000F9U9VIAV,INV-TRD2-414,86112.5,Fully Paid
a0xRg00000F9VFFIA3,INV-GFF-127,153100,Fully Paid
a0xRg00000F9VK5IAN,INV-GFF-128,153100,Fully Paid
a0xRg00000FBhyfIAD,INV-TRD-1311,27307.98,Fully Paid
a0xRg00000FBofCIAT,INV-TRD2-416,214664.6,Fully Paid
a0xRg00000FBuW5IAL,INV-TRD2-415,214664.6,Fully Paid
a0xRg00000FDfeDIAT,INV-TRD-1312,29802,Partially Paid
a0xRg00000FDgjyIAD,INV-TRD2-418,42259,Partially Paid
a0xRg00000FDhmTIAT,INV-TRD2-417,195546,Fully Paid
a0xRg00000FFhvFIAT,INV-GFF-129,3250,Fully Paid
a0xRg00000FFiMfIAL,INV-GFF-130,3250,Fully Paid
a0xRg00000FFicnIAD,INV-TRD-1313,34375.22,Fully Paid
a0xRg00000FFl4PIAT,INV-TRD2-419,97029.1,Fully Paid
a0xRg00000FFlUDIA1,INV-TRD2-420,182857.5,Fully Paid
a0xRg00000FFxaDIAT,INV-TRD2-421,37123.72,Partially Paid
a0xRg00000FFyRSIA1,INV-GFF-131,3250,Fully Paid
a0xRg00000FHlbOIAT,INV-TRD-1314,34336.92,Partially Paid
a0xRg00000FHpdNIAT,INV-TRD2-422,546970,Partially Paid
a0xRg00000FHpiDIAT,INV-TRD2-423,12240,Partially Paid
a0xRg00000FHv7hIAD,INV-GFF-132,3250,Fully Paid
a0xRg00000FHxJBIA1,INV-GFF-133,3250,Fully Paid
a0xRg00000FHyaDIAT,INV-GFF-134,3213.48,Partially Paid
a0xRg00000FI2kHIAT,INV-GFF-135,3250,Fully Paid
a0xRg00000FJjjxIAD,INV-GFF-136,3250,Fully Paid
a0xRg00000FJpPcIAL,INV-GFF-138,3185.42,Partially Paid
a0xRg00000FJr4oIAD,INV-GFF-137,3250,Fully Paid
a0xRg00000FJsP3IAL,INV-GFF-139,3250,Fully Paid
a0xRg00000FLOczIAH,INV-TRD-1315,69123.94,Partially Paid
a0xRg00000FLtnFIAT,INV-TRD-1316,29262,Partially Paid
a0xRg00000FLxMEIA1,INV-TRD-1326,33637.42,Fully Paid
a0xRg00000FLyBqIAL,INV-TRD-1317,,Pending
a0xRg00000FLz9VIAT,INV-BTL-129,,Pending
a0xRg00000FM0NJIA1,INV-GFF-140,283600,Fully Paid
a0xRg00000FM0S9IAL,INV-TRD2-425,100248.7,Fully Paid
a0xRg00000FM0n7IAD,INV-TRD2-426,199600,Fully Paid
a0xRg00000FM1kpIAD,INV-TRD-1325,31093,Fully Paid
a0xRg00000FM2P7IAL,INV-TRD-1318,27651,Fully Paid
a0xRg00000FM2VZIA1,INV-TRD-1319,,Pending
a0xRg00000FM2fFIAT,INV-TRD-1320,44728,Fully Paid
a0xRg00000FM2vNIAT,INV-TRD-1321,29802.46,Fully Paid
a0xRg00000FM3GLIA1,INV-TRD-1322,26186.56,Fully Paid
a0xRg00000FM3WTIA1,INV-TRD-1323,29060,Fully Paid
a0xRg00000FM3ppIAD,INV-TRD-1324,32875,Fully Paid
a0xRg00000FM3wIIAT,INV-TRD-1328,32972.8,Fully Paid
a0xRg00000FM4vZIAT,INV-TRD-1327,44285.04,Fully Paid
a0xRg00000FM6pJIAT,INV-GFF-141,3220,Partially Paid
a0xRg00000FMGdNIAX,INV-TRD-1329,,Pending
a0xRg00000FMH6PIAX,INV-TRD-1330,27650.98,Fully Paid
a0xRg00000FO8S1IAL,INV-GFF-142,155900,Fully Paid
a0xRg00000FO8jlIAD,INV-GFF-143,3250,Fully Paid
a0xRg00000FO94jIAD,INV-TRD2-427,210725.8,Fully Paid
a0xRg00000FO9ZOIA1,INV-GFF-146,3250,Fully Paid
a0xRg00000FO9hRIAT,INV-GFF-144,3210,Partially Paid
a0xRg00000FO9j3IAD,INV-GFF-145,3242.76,Partially Paid
a0xRg00000FOA7FIAX,INV-TRD2-428,101876,Fully Paid
a0xRg00000FOASDIA5,INV-TRD-1331,29402.76,Fully Paid
a0xRg00000FQkjJIAT,INV-TRD2-429,1007.82,Partially Paid
a0xRg00000FQlIoIAL,INV-TRD2-432,94655.8,Partially Paid
a0xRg00000FQlc9IAD,INV-GFF-147,3250,Fully Paid
a0xRg00000FQlgzIAD,INV-TRD2-431,88195.2,Partially Paid
a0xRg00000FQlibIAD,INV-GFF-148,3250,Fully Paid
a0xRg00000FQn4TIAT,INV-TRD-1332,27900.22,Fully Paid
a0xRg00000FQolJIAT,INV-TRD-1333,66948,Partially Paid
a0xRg00000FQp7tIAD,INV-TRD-1334,28522.94,Fully Paid
a0xRg00000FQqTlIAL,INV-GFF-149,3250,Fully Paid
a0xRg00000FQqWzIAL,INV-GFF-150,3250,Fully Paid
a0xRg00000FQqbpIAD,INV-GFF-151,3250,Fully Paid
a0xRg00000FQqiHIAT,INV-GFF-152,3250,Fully Paid
a0xRg00000FQrBKIA1,INV-TRD-1335,331376.1,Fully Paid
a0xRg00000FQu5zIAD,INV-TRD-1338,,Cancelled
a0xRg00000FQyEQIA1,INV-TRD-1337,33873,Fully Paid
a0xRg00000FQzSDIA1,INV-TRD-1336,27498.56,Fully Paid
a0xRg00000FR2MrIAL,INV-TRD-1339,,Pending
a0xRg00000FR3FhIAL,INV-TRD-1340,399202.44,Partially Paid
a0xRg00000FR4BlIAL,INV-TRD-1341,29115.9,Fully Paid
a0xRg00000FTD9JIAX,INV-TRD2-433,43900.4,Fully Paid
a0xRg00000FTNS3IAP,INV-TRD-1347,,Pending
a0xRg00000FTQw9IAH,INV-TRD-1342,26835,Fully Paid
a0xRg00000FTRFVIA5,INV-TRD-1343,,Pending
a0xRg00000FTRXFIA5,INV-TRD-1344,67510.62,Fully Paid
a0xRg00000FTRnNIAX,INV-TRD-1345,30875.76,Fully Paid
a0xRg00000FTSGPIA5,INV-TRD-1346,,Pending
a0xRg00000FTU6vIAH,INV-TRD-1348,28451.48,Fully Paid
a0xRg00000FTVNxIAP,INV-TRD-1349,31050.42,Fully Paid
a0xRg00000FTWdOIAX,INV-TRD-1353,29652.38,Partially Paid
a0xRg00000FTWn3IAH,INV-TRD-1350,30421.1,Fully Paid
a0xRg00000FTX9dIAH,INV-TRD-1351,34415.06,Fully Paid
a0xRg00000FTXeHIAX,INV-TRD-1352,32550,Fully Paid
a0xRg00000FVYnxIAH,INV-TRD2-434,108911,Fully Paid
a0xRg00000FVlA5IAL,INV-TRD2-435,36970,Cancelled
a0xRg00000FXePRIA1,INV-GFF-153,3250,Fully Paid
a0xRg00000FXeR3IAL,INV-GFF-154,3250,Fully Paid
a0xRg00000FXeSfIAL,INV-TRD2-436,495452.5,Fully Paid
a0xRg00000FY6LhIAL,INV-GFF-155,262500,Fully Paid
a0xRg00000FY6lVIAT,INV-GFF-156,155900,Fully Paid
a0xRg00000FY6wnIAD,INV-TRD2-437,92578.2,Fully Paid
a0xRg00000FY9oDIAT,INV-TRD-1354,32550,Fully Paid
a0xRg00000FYCirIAH,INV-TRD2-438,20650,Fully Paid
a0xRg00000FYDobIAH,INV-TRD2-439,97039.5,Fully Paid
a0xRg00000FYE37IAH,INV-TRD2-440,97039.5,Fully Paid
a0xRg00000FYFYfIAP,INV-GFF-157,,Pending
a0xRg00000FYFnBIAX,INV-TRD2-441,142834,Fully Paid
a0xRg00000FYFs1IAH,INV-TRD2-442,1047630,Fully Paid
a0xRg00000FYTN7IAP,INV-TRD2-443,40940.32,Partially Paid
a0xRg00000FaXjBIAV,INV-TRD2-444,208618.8,Fully Paid
a0xRg00000FaiLIIAZ,INV-TRD2-446,178502.4,Fully Paid
a0xRg00000FapzSIAR,INV-TRD2-445,38850.48,Fully Paid
a0xRg00000FauSrIAJ,INV-TRD2-447,178502.4,Fully Paid
a0xRg00000Fav2LIAR,INV-TRD2-448,479086.17,Partially Paid
a0xRg00000FcqeXIAR,INV-TRD-1355,26186.56,Fully Paid
a0xRg00000FdBazIAF,INV-TRD-1356,14261.47,Fully Paid
a0xRg00000FfbuDIAR,INV-GFF-158,3250,Fully Paid
a0xRg00000FfcqHIAR,INV-TRD-1357,82481.4,Partially Paid
a0xRg00000FfdBGIAZ,INV-TRD-1358,57046.8,Fully Paid
a0xRg00000FfedZIAR,INV-TRD-1359,784380.85,Fully Paid
a0xRg00000FfeqTIAR,INV-TRD-1360,60195.88,Fully Paid
a0xRg00000Fi17pIAB,INV-TRD2-449,72810,Fully Paid
a0xRg00000Fi19RIAR,INV-TRD2-450,174150,Fully Paid
a0xRg00000FkhULIAZ,INV-TRD2-451,103882.7,Fully Paid
a0xRg00000FkhVxIAJ,INV-TRD2-452,44703.08,Fully Paid
a0xRg00000FkievIAB,INV-TRD2-453,98288,Fully Paid
a0xRg00000FkkYfIAJ,INV-GFF-159,37000,Cancelled
a0xRg00000Fkq6EIAR,INV-TRD2-455,107448.7,Partially Paid
a0xRg00000FktaLIAR,INV-TRD-1361,30159.02,Fully Paid
a0xRg00000FktldIAB,INV-TRD2-454,46393.12,Partially Paid
a0xRg00000Fl3D7IAJ,INV-GFF-160,135860,Fully Paid
a0xRg00000FnEqnIAF,INV-TRD-1362,133736.28,Fully Paid
a0xRg00000FnF8XIAV,INV-BTL-130,2489000,Fully Paid
a0xRg00000FnGPZIA3,INV-GFF-161,3250,Fully Paid
a0xRg00000FnH0fIAF,INV-TRD2-456,99590.13,Partially Paid
a0xRg00000FnKEfIAN,INV-TRD-1363,101137.8,Fully Paid
a0xRg00000FnKOLIA3,INV-TRD2-457,338184.8,Fully Paid
a0xRg00000FnKeTIAV,INV-TRD2-458,10726.68,Partially Paid
a0xRg00000FpnpFIAR,INV-TRD2-459,346316,Partially Paid
a0xRg00000FpojhIAB,INV-TRD2-460,74839,Partially Paid
a0xRg00000FpolJIAR,INV-TRD2-461,179374.5,Partially Paid
a0xRg00000FsMKfIAN,INV-TRD2-462,103882.7,Fully Paid
a0xRg00000FsNQPIA3,INV-GFF-162,3250,Fully Paid
a0xRg00000FuhL0IAJ,INV-TRD-1365,29987,Fully Paid
a0xRg00000Fup2PIAR,INV-TRD-1364,66462,Fully Paid
a0xRg00000Fup5dIAB,INV-TRD-1366,28659.96,Fully Paid
a0xRg00000Fup7FIAR,INV-TRD-1367,,Cancelled
a0xRg00000Fup8rIAB,INV-TRD-1368,34375.22,Fully Paid
a0xRg00000FuqJRIAZ,INV-TRD-1369,29802.46,Fully Paid
a0xRg00000FuqL3IAJ,INV-TRD-1370,,Pending
a0xRg00000FuqMfIAJ,INV-TRD2-463,489865,Fully Paid
a0xRg00000FuqOHIAZ,INV-TRD-1371,33637.42,Fully Paid
a0xRg00000FuqOIIAZ,INV-TRD-1384,65177.7,Fully Paid
a0xRg00000Fuqw9IAB,INV-TRD-1372,26265.12,Fully Paid
a0xRg00000FurSPIAZ,INV-TRD-1373,23905.73,Partially Paid
a0xRg00000FurdhIAB,INV-TRD-1374,27733.68,Fully Paid
a0xRg00000FuriXIAR,INV-TRD-1375,31779.44,Partially Paid
a0xRg00000Furk9IAB,INV-TRD-1376,26343.68,Fully Paid
a0xRg00000FurqbIAB,INV-TRD-1377,60000,Fully Paid
a0xRg00000Furx3IAB,INV-TRD-1378,,Pending
a0xRg00000Fus0HIAR,INV-TRD-1379,28972,Partially Paid
a0xRg00000Fus6jIAB,INV-TRD-1380,31000,Fully Paid
a0xRg00000Fus9xIAB,INV-TRD-1381,33873,Fully Paid
a0xRg00000FusEnIAJ,INV-TRD-1382,399202.44,Partially Paid
a0xRg00000FusI2IAJ,INV-TRD-1398,20720,Fully Paid
a0xRg00000FutArIAJ,INV-TRD-1383,32938.4,Fully Paid
a0xRg00000FutKXIAZ,INV-TRD-1385,31465,Fully Paid
a0xRg00000FutMAIAZ,INV-TRD-1388,133736.28,Fully Paid
a0xRg00000FutQzIAJ,INV-TRD-1386,27982.32,Fully Paid
a0xRg00000FutUDIAZ,INV-TRD-1387,,Pending
a0xRg00000FutvdIAB,INV-TRD-1389,30456.16,Fully Paid
a0xRg00000Fuu8XIAR,INV-TRD-1390,66858.34,Fully Paid
a0xRg00000FuuIDIAZ,INV-TRD-1391,28939.56,Fully Paid
a0xRg00000FuuLRIAZ,INV-TRD-1392,,Pending
a0xRg00000FuuWjIAJ,INV-TRD-1393,34336.92,Partially Paid
a0xRg00000FuuenIAB,INV-TRD-1394,,Cancelled
a0xRg00000FuugPIAR,INV-TRD-1395,,Cancelled
a0xRg00000FuuoTIAR,INV-TRD-1396,,Pending
a0xRg00000Fuuy9IAB,INV-TRD-1397,46824,Fully Paid
a0xRg00000Fuv4bIAB,INV-TRD-1399,23440,Fully Paid
a0xRg00000Fuv7pIAB,INV-TRD-1400,45940,Fully Paid
a0xRg00000FuvB3IAJ,INV-TRD-1401,22180,Fully Paid
a0xRg00000FuvCfIAJ,INV-TRD-1402,47140,Fully Paid
a0xRg00000FuvEHIAZ,INV-TRD-1403,20200,Fully Paid
a0xRg00000FuvHVIAZ,INV-TRD-1404,19720,Fully Paid
a0xRg00000FuvKjIAJ,INV-TRD-1405,19480,Fully Paid
a0xRg00000FuvPZIAZ,INV-TRD-1406,23980,Fully Paid
a0xRg00000FuvUPIAZ,INV-TRD-1407,18720,Fully Paid
a0xRg00000FuvZFIAZ,INV-TRD-1408,31900,Fully Paid
a0xRg00000FuvivIAB,INV-TRD-1409,21260,Fully Paid
a0xRg00000Fuvm9IAB,INV-TRD-1410,47560,Fully Paid
a0xRg00000Fx08DIAR,INV-BTL-131,24116400,Fully Paid
a0xRg00000Fx0BRIAZ,INV-GFF-163,283600,Fully Paid
a0xRg00000Fx0GHIAZ,INV-TRD2-464,84995,Fully Paid
a0xRg00000Fx0HtIAJ,INV-TRD2-465,103127.5,Fully Paid
a0xRg00000Fx0L7IAJ,INV-TRD2-466,91350,Fully Paid
a0xRg00000Fx0MjIAJ,INV-TRD2-467,83970,Fully Paid
a0xRg00000Fx0PxIAJ,INV-TRD2-468,,Pending
a0xRg00000Fx0UnIAJ,INV-TRD2-469,339277.5,Fully Paid
a0xRg00000Fx0bFIAR,INV-TRD2-470,,Pending
a0xRg00000Fx0crIAB,INV-TRD2-471,202848.2,Fully Paid
a0xRg00000Fx0eTIAR,INV-TRD2-472,,Pending
a0xRg00000Fx0g5IAB,INV-TRD2-473,99145.2,Partially Paid
a0xRg00000Fx0hhIAB,INV-TRD2-474,,Pending
a0xRg00000Fx0jJIAR,INV-TRD2-475,92391,Fully Paid
a0xRg00000Fx0kvIAB,INV-TRD2-476,82953.6,Partially Paid
a0xRg00000Fx0o9IAB,INV-TRD2-477,,Pending
a0xRg00000Fx0pmIAB,INV-TRD2-481,85831,Fully Paid
a0xRg00000Fx0ubIAB,INV-TRD2-478,103026,Fully Paid
a0xRg00000Fx1AjIAJ,INV-TRD2-479,106675.8,Fully Paid
a0xRg00000Fx1CLIAZ,INV-TRD2-480,90613.5,Fully Paid
a0xRg00000Fx1DxIAJ,INV-TRD2-482,163328.7,Fully Paid
a0xRg00000Fx1NdIAJ,INV-TRD2-483,87408.3,Fully Paid
a0xRg00000Fx1STIAZ,INV-TRD2-484,23199.74,Fully Paid
a0xRg00000Fx1U5IAJ,INV-TRD2-485,100248.7,Fully Paid
a0xRg00000FxVryIAF,INV-TRD2-486,108910.6,Fully Paid
a0xRg00000FxZM5IAN,INV-TRD-1411,64856.62,Fully Paid
a0xRg00000Fxa3eIAB,INV-TRD2-487,101876,Fully Paid
a0xRg00000FxeLlIAJ,INV-TRD2-488,,Pending
a0xRg00000FxfT8IAJ,INV-TRD2-489,85000,Fully Paid
a0xRg00000Fxg2cIAB,INV-TRD2-490,111301.5,Fully Paid
a0xRg00000FxgSQIAZ,INV-TRD2-491,93141.6,Fully Paid
a0xRg00000FxgsDIAR,INV-TRD2-492,92020,Fully Paid
a0xRg00000Fxh6kIAB,INV-TRD2-497,109921.1,Fully Paid
a0xRg00000FxhDBIAZ,INV-TRD2-493,95359.5,Fully Paid
a0xRg00000FxhMrIAJ,INV-TRD2-494,85754.1,Partially Paid
a0xRg00000FxhptIAB,INV-TRD2-495,107190.6,Fully Paid
a0xRg00000FxhxxIAB,INV-TRD2-496,112182.8,Fully Paid
a0xRg00000FxkNxIAJ,INV-TRD2-499,97029.1,Fully Paid
a0xRg00000FxlzxIAB,INV-TRD2-502,94414.48,Partially Paid
a0xRg00000G08M9IAJ,INV-TRD2-503,276000,Fully Paid
a0xRg00000G09enIAB,INV-TRD2-504,98858.5,Fully Paid
a0xRg00000G0AqzIAF,INV-TRD2-505,42693.4,Fully Paid
a0xRg00000G2oIrIAJ,INV-TRD2-506,85400,Fully Paid
a0xRg00000G2q4XIAR,INV-TRD2-507,110400,Fully Paid
a0xRg00000G2rJxIAJ,INV-TRD2-508,22744.6,Fully Paid
a0xRg00000G2tYfIAJ,INV-TRD2-509,36990,Fully Paid
a0xRg00000G2tiMIAR,INV-TRD2-511,495925,Fully Paid
a0xRg00000G2tqPIAR,INV-TRD2-510,22987,Fully Paid
a0xRg00000G30lSIAR,INV-TRD2-512,18500,Cancelled
a0xRg00000G5YW5IAN,INV-TRD2-513,,Cancelled
a0xRg00000G5YvvIAF,INV-TRD2-514,99321,Fully Paid
a0xRg00000G5c0EIAR,INV-TRD2-515,23333.5,Fully Paid
a0xRg00000G5mKXIAZ,INV-TRD2-516,504587.5,Fully Paid
a0xRg00000G6MSsIAN,INV-GFF-164,3250,Fully Paid
a0xRg00000G6OhZIAV,INV-GFF-165,280800,Fully Paid
a0xRg00000G865RIAR,INV-BTL-132,967806,Fully Paid
a0xRg00000G8AiXIAV,INV-TRD2-517,342603.8,Fully Paid
a0xRg00000G8B1tIAF,INV-TRD2-518,101831,Fully Paid
a0xRg00000G8BEnIAN,INV-TRD2-519,101140,Fully Paid
a0xRg00000GASQ1IAP,INV-TRD2-520,846000,Fully Paid
a0xRg00000GASWTIA5,INV-TRD2-521,102969.2,Fully Paid
a0xRg00000GAsqjIAD,INV-TRD2-522,167,Partially Paid
a0xRg00000GDZWbIAP,INV-TRD-1412,29402.76,Fully Paid
a0xRg00000GDZbRIAX,INV-TRD-1413,29262,Partially Paid
a0xRg00000GDZgHIAX,INV-TRD-1414,27651,Fully Paid
a0xRg00000GDZtCIAX,INV-TRD-1417,29060,Fully Paid
a0xRg00000GDa2rIAD,INV-TRD-1415,,Pending
a0xRg00000GDaE9IAL,INV-TRD-1416,44728,Fully Paid
a0xRg00000GDaR4IAL,INV-TRD-1418,32874,Partially Paid
a0xRg00000GDaZ7IAL,INV-TRD-1419,64407.12,Fully Paid
a0xRg00000GDaZ8IAL,INV-TRD-1428,33703,Partially Paid
a0xRg00000GDacLIAT,INV-TRD-1420,31093,Fully Paid
a0xRg00000GDacPIAT,INV-TRD-1438,29115.9,Fully Paid
a0xRg00000GDadyIAD,INV-TRD-1426,,Pending
a0xRg00000GDainIAD,INV-TRD-1421,27650.98,Fully Paid
a0xRg00000GDapFIAT,INV-TRD-1422,26265.12,Fully Paid
a0xRg00000GDaxJIAT,INV-TRD-1423,44285.04,Fully Paid
a0xRg00000GDbDRIA1,INV-TRD-1424,29146.32,Fully Paid
a0xRg00000GDbIHIA1,INV-TRD-1425,32972.8,Fully Paid
a0xRg00000GDdOwIAL,INV-TRD-1432,31000,Fully Paid
a0xRg00000GDdyPIAT,INV-TRD-1427,27733.68,Fully Paid
a0xRg00000GDeUfIAL,INV-TRD-1429,26343.68,Fully Paid
a0xRg00000GDefxIAD,INV-TRD-1430,60000,Partially Paid
a0xRg00000GDf0vIAD,INV-TRD-1431,28972.48,Fully Paid
a0xRg00000GDfTxIAL,INV-TRD-1433,66948,Partially Paid
a0xRg00000GDfddIAD,INV-TRD-1434,27859.78,Fully Paid
a0xRg00000GDfnJIAT,INV-TRD-1435,23662.72,Partially Paid
a0xRg00000GDg3TIAT,INV-TRD-1443,,Pending
a0xRg00000GDg53IAD,INV-TRD-1436,,Cancelled
a0xRg00000GDgLBIA1,INV-TRD-1437,,Pending
a0xRg00000GDgoDIAT,INV-TRD-1439,32938.4,Fully Paid
a0xRg00000GDh9BIAT,INV-TRD-1440,65177.7,Fully Paid
a0xRg00000GDhE2IAL,INV-TRD-1441,31465,Fully Paid
a0xRg00000GDhkHIAT,INV-TRD-1442,27981.8,Fully Paid
a0xRg00000GDiEvIAL,INV-TRD-1444,30159.02,Fully Paid
a0xRg00000GDjEEIA1,INV-TRD2-523,92600,Fully Paid
a0xRg00000GGBCnIAP,INV-TRD2-524,48348.4,Fully Paid
a0xRg00000GGBEPIA5,INV-TRD2-525,225992,Fully Paid
a0xRg00000GGBJFIA5,INV-TRD2-526,100769.6,Fully Paid
a0xRg00000GGBKrIAP,INV-TRD2-527,100769.6,Fully Paid
a0xRg00000GGDMfIAP,INV-TRD-1445,29802,Partially Paid
a0xRg00000GGG4PIAX,INV-TRD2-528,40190,Fully Paid
a0xRg00000GGIMMIA5,INV-TRD-1458,,Pending
a0xRg00000GGL2UIAX,INV-TRD-1469,20720,Fully Paid
a0xRg00000GGLvKIAX,INV-TRD-1456,30875.76,Fully Paid
a0xRg00000GGM1lIAH,INV-TRD-1446,28659.96,Fully Paid
a0xRg00000GGM8DIAX,INV-TRD-1447,,Cancelled
a0xRg00000GGMcrIAH,INV-TRD-1448,1832.69,Partially Paid
a0xRg00000GGMmXIAX,INV-TRD-1449,66858.34,Fully Paid
a0xRg00000GGN4JIAX,INV-TRD-1473,47140,Fully Paid
a0xRg00000GGNAkIAP,INV-TRD-1450,28939.56,Fully Paid
a0xRg00000GGNXJIA5,INV-TRD-1451,,Pending
a0xRg00000GGNp3IAH,INV-TRD-1452,27900.22,Fully Paid
a0xRg00000GGNx7IAH,INV-TRD-1453,,Pending
a0xRg00000GGO3ZIAX,INV-TRD-1454,45673.2,Fully Paid
a0xRg00000GGOGTIA5,INV-TRD-1455,67510.62,Fully Paid
a0xRg00000GGPCXIA5,INV-TRD-1457,,Pending
a0xRg00000GGPakIAH,INV-TRD-1464,,Cancelled
a0xRg00000GGPfZIAX,INV-TRD-1459,,Pending
a0xRg00000GGQ6zIAH,INV-TRD-1460,31039.58,Partially Paid
a0xRg00000GGQDSIA5,INV-TRD-1466,,Pending
a0xRg00000GGQmwIAH,INV-TRD-1465,,Cancelled
a0xRg00000GGQuzIAH,INV-TRD-1461,30420.6,Partially Paid
a0xRg00000GGQzpIAH,INV-TRD-1462,34415,Fully Paid
a0xRg00000GGR6HIAX,INV-TRD-1463,29652.58,Fully Paid
a0xRg00000GGRhNIAX,INV-TRD-1467,46824,Fully Paid
a0xRg00000GGS0jIAH,INV-TRD-1468,69133.94,Partially Paid
a0xRg00000GGSGrIAP,INV-TRD-1470,23440,Fully Paid
a0xRg00000GGSLhIAP,INV-TRD-1471,45940,Fully Paid
a0xRg00000GGSOvIAP,INV-TRD-1472,22180,Fully Paid
a0xRg00000GJ0j3IAD,INV-TRD2-529,402550,Fully Paid
a0xRg00000GJ4xxIAD,INV-TRD-1474,27307.98,Fully Paid
a0xRg00000GJ6YMIA1,INV-TRD2-530,92600,Fully Paid
a0xRg00000GJ7xTIAT,INV-TRD-1482,47560,Fully Paid
a0xRg00000GJ8VJIA1,INV-TRD2-531,41450,Fully Paid
a0xRg00000GJ9MYIA1,INV-TRD2-535,,Pending
a0xRg00000GJ9eHIAT,INV-TRD-1475,20200,Fully Paid
a0xRg00000GJ9kjIAD,INV-TRD-1476,19720,Fully Paid
a0xRg00000GJ9pZIAT,INV-TRD-1477,19480,Fully Paid
a0xRg00000GJ9snIAD,INV-TRD-1478,23980,Fully Paid
a0xRg00000GJ9zFIAT,INV-TRD-1479,18720,Fully Paid
a0xRg00000GJA0rIAH,INV-TRD-1480,31900,Fully Paid
a0xRg00000GJA5hIAH,INV-TRD-1481,21260,Fully Paid
a0xRg00000GJA7KIAX,INV-TRD2-532,287250,Fully Paid
a0xRg00000GJB1lIAH,INV-TRD2-533,174150,Fully Paid
a0xRg00000GJBWPIA5,INV-TRD2-534,,Pending
a0xRg00000GJC2gIAH,INV-TRD2-538,179344.5,Partially Paid
a0xRg00000GJCp3IAH,INV-TRD2-536,,Cancelled
a0xRg00000GJF5OIAX,INV-TRD2-539,182857,Partially Paid
a0xRg00000GLrRVIA1,INV-TRD2-540,197448.8,Fully Paid
a0xRg00000GLsAfIAL,INV-TRD2-541,43070,Fully Paid
a0xRg00000GM1ykIAD,INV-TRD2-541,43457.84,Fully Paid
a0xRg00000GORVhIAP,INV-GFF-166,132000,Fully Paid
a0xRg00000GORkDIAX,INV-GFF-167,3250,Fully Paid
a0xRg00000GOq2gIAD,INV-TRD2-542,,Cancelled
a0xRg00000GOqKPIA1,INV-TRD2-543,480000,Fully Paid
a0xRg00000GOqM1IAL,INV-TRD2-544,553000,Fully Paid
a0xRg00000GOqU5IAL,INV-TRD2-545,22350,Fully Paid
a0xRg00000GOqVhIAL,INV-TRD2-546,25270,Fully Paid
a0xRg00000GOykzIAD,INV-GFF-168,,Cancelled
a0xRg00000GRK1RIAX,INV-TRD2-547,44337.68,Fully Paid
a0xRg00000GRM3FIAX,INV-GFF-169,160800,Fully Paid
a0xRg00000GRMrFIAX,INV-TRD2-548,6313,Cancelled
