Id,Cumulative_Paid_Amount__c
a0YRg00000fqlJQMAY,218590.85
a0YRg00000fqokQMAQ,22023
a0YRg00000fr1EVMAY,130010
a0YRg00000frCEjMAM,137900
a0YRg00000fuU74MAE,72400
a0YRg00000fuUAHMA2,355908.8
a0YRg00000fuVcgMAE,148271.34
a0YRg00000fuVchMAE,103658.1
a0YRg00000fuXEfMAM,185867.42
a0YRg00000fuXEgMAM,92865.92
a0YRg00000fuXEhMAM,1029.37
a0YRg00000fujqwMAA,99175.2
a0YRg00000funPsMAI,218590.85
a0YRg00000fuqFfMAI,55350
a0YRg00000fusNuMAI,459638
a0YRg00000fy1zJMAQ,47118.44
a0YRg00000fy2CDMAY,146560.64
a0YRg00000fy67lMAA,83038.88
a0YRg00000fy6ULMAY,92130
a0YRg00000fy6cPMAQ,108911
a0YRg00000fy6m5MAA,109921.1
a0YRg00000g0dIwMAI,209708.31
a0YRg00000g0dIxMAI,37000
a0YRg00000g0dZ4MAI,376452.93
a0YRg00000g0dZ5MAI,37000
a0YRg00000g0h9iMAA,208105.9
a0YRg00000g0h9jMAA,10726.68
a0YRg00000g0xZNMAY,32428.31
a0YRg00000g4X8UMAU,153100
a0YRg00000g7kxKMAQ,47217.18
a0YRg00000g7kyoMAA,50236.4
a0YRg00000g7njmMAA,86112.5
a0YRg00000g7r7RMAQ,72670.2
a0YRg00000g7r7SMAQ,92578.2
a0YRg00000g7r7TMAQ,92578.2
a0YRg00000g7sDFMAY,87760
a0YRg00000g7w8jMAA,178200
a0YRg00000g83GgMAI,338184.8
a0YRg00000gBKw6MAG,255800
a0YRg00000gBPmCMAW,14901
a0YRg00000gBbNRMA0,1549349.58
a0YRg00000gEzZhMAK,166647.6
a0YRg00000gEzZiMAK,83323.8
a0YRg00000gEzZjMAK,83323.8
a0YRg00000gEzZkMAK,41340.68
a0YRg00000gF8huMAC,162200
a0YRg00000gFD3DMAW,13653.99
a0YRg00000gFD3EMAW,1018.08
a0YRg00000gFJmxMAG,29262
a0YRg00000gI9MQMA0,1928979.3
a0YRg00000gIAlVMAW,32972.8
a0YRg00000gIAlWMAW,32972.8
a0YRg00000gIAlXMAW,9148.2
a0YRg00000gIAyPMAW,87408.3
a0YRg00000gIAyQMAW,87408.3
a0YRg00000gIAyRMAW,87408.3
a0YRg00000gIAySMAW,66.3
a0YRg00000gKTaOMAW,102650.3
a0YRg00000gKTaPMAW,12541.9
a0YRg00000gKjP1MAK,13000
a0YRg00000gKkJVMA0,154700
a0YRg00000gKkJWMA0,85500
a0YRg00000gKnCeMAK,127700
a0YRg00000gKnSdMAK,50000
a0YRg00000gKoGhMAK,154400
a0YRg00000gKoGiMAK,85800
a0YRg00000gKpXdMAK,122700
a0YRg00000gKppNMAS,127700
a0YRg00000gKyhPMAS,50000
a0YRg00000gKysgMAC,122700
a0YRg00000gKzDfMAK,13000
a0YRg00000gO74zMAC,204555
a0YRg00000gOCRJMA4,154700
a0YRg00000gOCRKMA4,3250
a0YRg00000gOE9hMAG,154400
a0YRg00000gOE9iMAG,3250
a0YRg00000gOG3UMAW,70000
a0YRg00000gReyvMAC,60000
a0YRg00000gReywMAC,59070
a0YRg00000gUg85MAC,101860
a0YRg00000gUhIjMAK,13906.18
a0YRg00000gXp8SMAS,284080.78
a0YRg00000gXp8TMAS,294965.72
a0YRg00000gXrLWMA0,14261
a0YRg00000gY5zbMAC,3250
a0YRg00000gau58MAA,84995
a0YRg00000gau59MAA,84995
a0YRg00000gau5AMAQ,58201.3
a0YRg00000gauUvMAI,27498.56
a0YRg00000gauUwMAI,27498.56
a0YRg00000gauUxMAI,23662.72
a0YRg00000gdSabMAE,13906.18
a0YRg00000ghGNtMAM,82558.6
a0YRg00000gkuYXMAY,19744.88
a0YRg00000gkuYYMAY,4583.52
a0YRg00000gl1lFMAQ,91881.1
a0YRg00000gl1lGMAQ,356.7
a0YRg00000glA5NMAU,135500
a0YRg00000gxk6lMAA,106675.8
a0YRg00000gy5zCMAQ,12965
a0YRg00000h1bftMAA,1986268.35
a0YRg00000h1dszMAA,33637.42
a0YRg00000h1dt0MAA,32795.22
a0YRg00000h1sX4MAI,33552
a0YRg00000h21FVMAY,62042.4
a0YRg00000h21IlMAI,81021.2
a0YRg00000h28ooMAA,81021.2
a0YRg00000h51kJMAQ,376452.93
a0YRg00000h51kKMAQ,19073.07
a0YRg00000h543pMAA,85787.1
a0YRg00000h57UjMAI,209708.31
a0YRg00000h57UkMAI,37000
a0YRg00000h8ihTMAQ,346346
a0YRg00000h8pHgMAI,98858.5
a0YRg00000h98FOMAY,92140.4
a0YRg00000h9D3iMAE,32903.65
a0YRg00000h9D3jMAE,5896.35
a0YRg00000hCeH8MAK,49627.6
a0YRg00000hCeH9MAK,116194.4
a0YRg00000hFZ7zMAG,3442227
a0YRg00000hFe1FMAS,84995
a0YRg00000hFe1GMAS,44582.3
a0YRg00000hFe4SMAS,3298234
a0YRg00000hFfuyMAC,1158875
a0YRg00000hFgXeMAK,914408
a0YRg00000hFhgdMAC,1987088.35
a0YRg00000hFkZfMAK,953879
a0YRg00000hFkzRMAS,1285000
a0YRg00000hFndyMAC,955857
a0YRg00000hFnqrMAC,85400
a0YRg00000hFomwMAC,2738175
a0YRg00000hFpW5MAK,994347
a0YRg00000hFpe9MAC,1165295
a0YRg00000hFpmDMAS,3566057
a0YRg00000hFqbpMAC,1491607
a0YRg00000hIL5KMAW,1427598
a0YRg00000hIQzNMAW,1045925
a0YRg00000hIYaTMAW,283600
a0YRg00000hIgJPMA0,90000
a0YRg00000hIkZtMAK,49000
a0YRg00000hJ2mxMAC,1987138
a0YRg00000hMByYMAW,67340.27
a0YRg00000hMCRZMA4,37933.65
a0YRg00000hMEBhMAO,33712.6
a0YRg00000hMEBiMAO,17431.7
a0YRg00000hMjAjMAK,14701.38
a0YRg00000hPw3MMAS,94400
a0YRg00000hPw3NMAS,188.43
a0YRg00000hPyY7MAK,91688
a0YRg00000hPzcDMAS,355908.8
a0YRg00000hPzcEMAS,886.3
a0YRg00000hQ4SEMA0,202818.2
a0YRg00000hQcwyMAC,110988.9
a0YRg00000hQjlVMAS,155624.5
a0YRg00000hTT4LMAW,741200
a0YRg00000hTT4MMAW,739273.66
a0YRg00000hTqAaMAK,85000
a0YRg00000hTqotMAC,91279.3
a0YRg00000hU0rSMAS,167700
a0YRg00000hU1lwMAC,206787
a0YRg00000hU9EuMAK,65399.8
a0YRg00000hUKq9MAG,32428.31
a0YRg00000hWXjHMAW,99322
a0YRg00000hWdrxMAC,48348.4
a0YRg00000hWdryMAC,112996.6
a0YRg00000hZBUUMA4,93694.3
a0YRg00000hZBUVMA4,22210
a0YRg00000hZCf3MAG,286738
a0YRg00000hf2UxMAI,47227.4
a0YRg00000hf3AtMAI,208756.4
a0YRg00000hf3AuMAI,323.6
a0YRg00000hfBQAMA2,37000
a0YRg00000hfEzEMAU,88006
a0YRg00000hfEzFMAU,47492.26
a0YRg00000hfOTpMAM,95235
a0YRg00000hfRjSMAU,75772.79
a0YRg00000hfRjTMAU,182857.5
a0YRg00000hiWMsMAM,155900
a0YRg00000hiX9EMAU,13653.99
a0YRg00000hiX9FMAU,1044.09
a0YRg00000hiaS3MAI,95928.86
a0YRg00000hib1ZMAQ,97029.1
a0YRg00000hib1aMAA,231.79
a0YRg00000hietsMAA,82953.6
a0YRg00000hihrkMAA,94775.8
a0YRg00000hihrlMAA,47227.4
a0YRg00000hj2GHMAY,161290.32
a0YRg00000hmMOxMAM,322580.64
a0YRg00000hmZqnMAE,176479.5
a0YRg00000hmjYNMAY,47701.68
a0YRg00000hmjYOMAY,37719.19
a0YRg00000hmv1fMAA,92421
a0YRg00000hnFN6MAM,25000
a0YRg00000hpqNFMAY,390322.58
a0YRg00000hpuXHMAY,20675.48
a0YRg00000hpz5WMAQ,14901
a0YRg00000hqHvFMAU,97773
a0YRg00000hqHvGMAU,47222.63
a0YRg00000hqIT7MAM,99234
a0YRg00000hqImeMAE,43882.4
a0YRg00000hqRJbMAM,6354
a0YRg00000ht98NMAQ,81391.9
a0YRg00000ht98OMAQ,1525.64
a0YRg00000htAVqMAM,18240
a0YRg00000hvRZ0MAM,57958
a0YRg00000hvSuvMAE,84957.6
a0YRg00000hvaMGMAY,97039.5
a0YRg00000hvaMHMAY,6151.5
a0YRg00000hvbRvMAI,130500
a0YRg00000hvm0rMAA,96496.14
a0YRg00000hyt5jMAA,97773
a0YRg00000hyt5kMAA,47903.05
a0YRg00000hyyGgMAI,99800
a0YRg00000hzFcaMAE,55000
a0YRg00000i2EnAMAU,417982.15
a0YRg00000i2oNaMAI,262500
a0YRg00000i5xz4MAA,181279.4
a0YRg00000i5xz5MAA,148465.04
a0YRg00000i9MCvMAM,19744.88
a0YRg00000i9MCwMAM,5654.69
a0YRg00000iCZBxMAO,14701.38
a0YRg00000iIP0DMAW,12965
a0YRg00000iIQqmMAG,33712.6
a0YRg00000iIQqnMAG,15985.52
a0YRg00000iIYebMAG,424898
a0YRg00000iIaLSMA0,13906.18
a0YRg00000iIfPzMAK,55000
a0YRg00000iLlNfMAK,90940
a0YRg00000iLlNgMAK,84121.56
a0YRg00000iMHfIMAW,89907.8
a0YRg00000iPBmwMAG,33552
a0YRg00000iPGppMAG,60000
a0YRg00000iSrmUMAS,81647.23
a0YRg00000iVYAXMA4,162200
a0YRg00000iY9VrMAK,336040.34
a0YRg00000iY9VsMAK,171525.6
a0YRg00000iYG5rMAG,3460365.84
a0YRg00000ibY7pMAE,198909.4
a0YRg00000ifCgeMAE,272500
a0YRg00000iiSwyMAE,98858.5
a0YRg00000iic6iMAA,205082.4
a0YRg00000iieExMAI,131400
a0YRg00000iifcQMAQ,94775.8
a0YRg00000iifcRMAQ,47227.4
a0YRg00000iihKtMAI,265200
a0YRg00000iikFVMAY,218590.85
a0YRg00000iiq1cMAA,150100
a0YRg00000ijOjDMAU,55406.7
a0YRg00000ijOjEMAU,4383.38
a0YRg00000ilwGvMAI,210164.8
a0YRg00000ilx4vMAA,97770
a0YRg00000im0u1MAA,190600
a0YRg00000im0u2MAA,153584.25
a0YRg00000im4b8MAA,135250
a0YRg00000imQQJMA2,237600
a0YRg00000imR6EMAU,134000
a0YRg00000iokBBMAY,94775.4
a0YRg00000irD2bMAE,32428.31
a0YRg00000irJcfMAE,160800
a0YRg00000irJcgMAE,800
a0YRg00000iurgIMAQ,103656
a0YRg00000iurgJMAQ,14121
a0YRg00000iuw9fMAA,200575.02
a0YRg00000iuw9gMAA,66858.34
a0YRg00000iuw9hMAA,66858.34
a0YRg00000iuw9iMAA,66858.34
a0YRg00000iuw9jMAA,66858.34
a0YRg00000iuw9kMAA,66858.34
a0YRg00000iuw9lMAA,66858.34
a0YRg00000iuw9mMAA,66858.24
a0YRg00000iuw9nMAA,66858.34
a0YRg00000iuw9oMAA,66858.34
a0YRg00000iuw9pMAA,66858.34
a0YRg00000iuw9qMAA,66858.34
a0YRg00000iuw9rMAA,66858.34
a0YRg00000iuw9sMAA,66858.34
a0YRg00000iuxFUMAY,28522
a0YRg00000iv0mqMAA,240000
a0YRg00000ivC7zMAE,138998.9
a0YRg00000iyVKaMAM,571752
a0YRg00000iyVKbMAM,42146.48
a0YRg00000iz8ljMAA,132124.78
a0YRg00000j1jR1MAI,26835
a0YRg00000j1kjfMAA,2114392.2
a0YRg00000j1luEMAQ,37000
a0YRg00000j1qXJMAY,90797.9
a0YRg00000j1qXKMAY,80394.11
a0YRg00000j22X0MAI,132000
a0YRg00000j22X1MAI,132000
a0YRg00000j22X2MAI,350
a0YRg00000j2AXgMAM,1490710
a0YRg00000j2DdZMAU,122406.8
a0YRg00000j567jMAA,81391.9
a0YRg00000j567kMAA,1541.84
a0YRg00000j567lMAA,81391.9
a0YRg00000j56ioMAA,26835
a0YRg00000j5FEDMA2,59500
a0YRg00000j5P3xMAE,140100
a0YRg00000j5SubMAE,165900
a0YRg00000j8DavMAE,157165.4
a0YRg00000j8DnlMAE,18054204
a0YRg00000j8EdOMAU,12965
a0YRg00000j8HzRMAU,111301.5
a0YRg00000j8LwbMAE,
a0YRg00000j8MEMMA2,
a0YRg00000jAnTlMAK,13653.99
a0YRg00000jAnTmMAK,1070.1
a0YRg00000jApKOMA0,37000
a0YRg00000jB1IFMA0,30000
a0YRg00000jBBB7MAO,155000
a0YRg00000jBnEoMAK,55200
a0YRg00000jElGTMA0,14901
a0YRg00000jEo6OMAS,132000
a0YRg00000jEo6PMAS,128750
a0YRg00000jErwzMAC,33637.42
a0YRg00000jErx0MAC,33637.42
a0YRg00000jErx1MAC,33637.42
a0YRg00000jErx2MAC,882.96
a0YRg00000jExpYMAS,130000
a0YRg00000jHqbVMAS,60100
a0YRg00000jLebgMAC,33712.6
a0YRg00000jLebhMAC,14615.77
a0YRg00000jLjI2MAK,28451.48
a0YRg00000jLjI3MAK,28451.48
a0YRg00000jLmHRMA0,29511.38
a0YRg00000jLmHSMA0,14488.62
a0YRg00000jLqY1MAK,100770.4
a0YRg00000jMJjmMAG,139700
a0YRg00000jMO1pMAG,92020
a0YRg00000jMQGTMA4,179374.5
a0YRg00000jPKRTMA4,136000
a0YRg00000jPKfyMAG,145100
a0YRg00000jPhPgMAK,2775.9
a0YRg00000jPnlBMAS,4920.56
a0YRg00000jPnlCMAS,50079.44
a0YRg00000jPnoQMAS,
a0YRg00000jScWfMAK,25000
a0YRg00000jSd9NMAS,13906.18
a0YRg00000jSe8fMAC,139300
a0YRg00000jVU82MAG,456280.02
a0YRg00000jYb1fMAC,44285.04
a0YRg00000jYb1gMAC,44285.04
a0YRg00000jYb1hMAC,44285.04
a0YRg00000jYb1iMAC,44285.04
a0YRg00000jYb1jMAC,44285.04
a0YRg00000jYb1kMAC,44285.04
a0YRg00000jYb1lMAC,44285.04
a0YRg00000jYvd8MAC,14701.38
a0YRg00000jYz2OMAS,27932.52
a0YRg00000jYz2PMAS,27981.8
a0YRg00000jZ2JaMAK,37000
a0YRg00000jZ2TIMA0,27733.68
a0YRg00000jdWVzMAM,19744.88
a0YRg00000jdWW0MAM,6444.86
a0YRg00000jdnRxMAI,337000
a0YRg00000jduwUMAQ,116930
a0YRg00000jiAkvMAE,33703
a0YRg00000jiCWbMAM,567000
a0YRg00000jlwZmMAI,117323.6
a0YRg00000jlwZnMAI,4920.56
a0YRg00000jmPqIMAU,1779375
a0YRg00000jmYbmMAE,37242.34
a0YRg00000jmfn2MAA,37000
a0YRg00000jmuQzMAI,37000
a0YRg00000jmxBzMAI,37000
a0YRg00000jmzaLMAQ,106300
a0YRg00000jmzaMMAQ,45670
a0YRg00000jmzaNMAQ,442
a0YRg00000jn0bGMAQ,37000
a0YRg00000jn3ngMAA,37000
a0YRg00000jnA7eMAE,37000
a0YRg00000jnB3gMAE,37000
a0YRg00000jpKsRMAU,909845.37
a0YRg00000jpO9fMAE,867000
a0YRg00000jpQ4zMAE,36000
a0YRg00000jpRtvMAE,42663.6
a0YRg00000jpRtwMAE,37000.4
a0YRg00000jpTsTMAU,33552
a0YRg00000jrkAsMAI,95746
a0YRg00000jrkAtMAI,41448.4
a0YRg00000jrnv7MAA,98784.4
a0YRg00000jrqZdMAI,92120
a0YRg00000jrqZeMAI,39998
a0YRg00000jrrgzMAA,96138
a0YRg00000jrrh0MAA,41605.2
a0YRg00000jrvZJMAY,72868
a0YRg00000jrvvuMAA,108736
a0YRg00000jrw0jMAA,108736
a0YRg00000jrw5aMAA,108736
a0YRg00000jrwC1MAI,108736
a0YRg00000jrxzJMAQ,108736
a0YRg00000js6zPMAQ,90250
a0YRg00000js6zQMAQ,40750
a0YRg00000js94PMAQ,113342.8
a0YRg00000jsEgnMAE,55000
a0YRg00000jsHOXMA2,37000
a0YRg00000jsTKrMAM,36950
a0YRg00000k8zLbMAI,33504.5
a0YRg00000k8zLcMAI,13457.9
a0YRg00000k9FbeMAE,136900
a0YRg00000k9I4sMAE,37000
a0YRg00000k9JVZMA2,134600
a0YRg00000k9JVaMAM,129649.56
a0YRg00000k9Jk5MAE,135500
a0YRg00000kBduqMAC,37000
a0YRg00000kC2GWMA0,39370
a0YRg00000kCGrKMAW,29370
a0YRg00000kCGzOMAW,103200
a0YRg00000kCGzPMAW,9370
a0YRg00000kCQPFMA4,44430
a0YRg00000kCQPGMA4,62570
a0YRg00000kCRLKMA4,106300
a0YRg00000kCjjiMAC,1329440.2
a0YRg00000kFfWdMAK,2037327.62
a0YRg00000kFmrSMAS,2037327.62
a0YRg00000kFnu0MAC,1883925.38
a0YRg00000kFogNMAS,1551553.86
a0YRg00000kFotGMAS,213170.82
a0YRg00000kFufLMAS,1436497.18
a0YRg00000kFv6jMAC,1883925.38
a0YRg00000kFvhsMAC,
a0YRg00000kFxJpMAK,1286295.82
a0YRg00000kG2ubMAC,1842378.94
a0YRg00000kG3SXMA0,95746
a0YRg00000kG3kEMAS,117323.6
a0YRg00000kGBbMMAW,92120
a0YRg00000kGHooMAG,96138
a0YRg00000kGHopMAG,41605.2
a0YRg00000kGHoqMAG,96138
a0YRg00000kGJKOMA4,30000
a0YRg00000kGK8MMAW,72000
a0YRg00000kGK8NMAW,30000
a0YRg00000kGKDOMA4,167700
a0YRg00000kGKLFMA4,95197.2
a0YRg00000kGScGMAW,32428.31
a0YRg00000kGUUKMA4,245376.6
a0YRg00000kGUULMA4,101300.4
a0YRg00000kGY9hMAG,18265
a0YRg00000kGacyMAC,37000
a0YRg00000kGcDLMA0,51000
a0YRg00000kGfskMAC,40177.54
a0YRg00000kJqGXMA0,50000
a0YRg00000kJqgMMAS,349210
a0YRg00000kJuTvMAK,27370
a0YRg00000kK8wdMAC,355908.8
a0YRg00000kK8weMAC,1772.6
a0YRg00000kKASCMA4,47900
a0YRg00000kKYO4MAO,37000
a0YRg00000kKcoIMAS,37000
a0YRg00000kNT8UMAW,37000
a0YRg00000kNUNtMAO,37000
a0YRg00000kNVn7MAG,376452.93
a0YRg00000kNXvGMAW,6825.9
a0YRg00000kNZPBMA4,2008
a0YRg00000kNaEnMAK,35266.42
a0YRg00000kNcOfMAK,27633
a0YRg00000kNcq5MAC,16723.85
a0YRg00000kNf1dMAC,37000
a0YRg00000kNg4AMAS,57170
a0YRg00000kNg4BMAS,43430
a0YRg00000kNkNtMAK,94400
a0YRg00000kNkNuMAK,155.76
a0YRg00000kNlv0MAC,55000
a0YRg00000kNoRSMA0,209708.31
a0YRg00000kNpTxMAK,112996
a0YRg00000kNpTyMAK,30
a0YRg00000kNq1pMAC,80166.65
a0YRg00000kNrsOMAS,36558.5
a0YRg00000kNvHnMAK,29200
a0YRg00000kO07gMAC,18250
a0YRg00000kO0CTMA0,278800
a0YRg00000kO0KXMA0,277600
a0YRg00000kO1zpMAC,36558.5
a0YRg00000kOAbgMAG,37000
a0YRg00000kRAs9MAG,50810
a0YRg00000kRAsAMAW,45790
a0YRg00000kRBOJMA4,5435.1
a0YRg00000kRExFMAW,92350
a0YRg00000kRExGMAW,42150
a0YRg00000kRQYdMAO,38000
a0YRg00000kRTHyMAO,53200
a0YRg00000kRTHzMAO,170
a0YRg00000kRVTRMA4,7265.1
a0YRg00000kRfarMAC,572000
a0YRg00000kRsEmMAK,31185.82
a0YRg00000kRsEnMAK,31185.82
a0YRg00000kRsEoMAK,31185.82
a0YRg00000kRsEpMAK,3128.01
a0YRg00000kUMzwMAG,13653.99
a0YRg00000kUMzxMAG,1096.11
a0YRg00000kUUCgMAO,1072000
a0YRg00000kUXk1MAG,14901
a0YRg00000kUagHMAS,50000
a0YRg00000kUazdMAC,37000
a0YRg00000kWybGMAS,107190
a0YRg00000kWybHMAS,76710
a0YRg00000kX4woMAC,142500
a0YRg00000kX65rMAC,20000
a0YRg00000kX8dsMAC,35532.08
a0YRg00000kXHR0MAO,1466876.25
a0YRg00000kXL9fMAG,53805.6
a0YRg00000kXPwPMAW,3120
a0YRg00000kXRTZMA4,37000
a0YRg00000kY1dcMAC,106010.8
a0YRg00000kY1ddMAC,252213.2
a0YRg00000kY7JAMA0,37000
a0YRg00000kbERLMA2,27634.68
a0YRg00000kbIczMAE,27634.68
a0YRg00000kbPY1MAM,133900
a0YRg00000kbWPqMAM,107200
a0YRg00000kbWPrMAM,46030
a0YRg00000kbWPsMAM,96156.61
a0YRg00000kc5M5MAI,25000
a0YRg00000kcM0DMAU,25000
a0YRg00000kfPj7MAE,37000
a0YRg00000kfPsnMAE,37000
a0YRg00000kfqY1MAI,37000
a0YRg00000kgENWMA2,207976.99
a0YRg00000kgnMoMAI,110400
a0YRg00000kgnMpMAI,109800
a0YRg00000kj1iIMAQ,92057.55
a0YRg00000kj1iJMAQ,68698.8
a0YRg00000kjPXdMAM,22560
a0YRg00000kjjjJMAQ,69207.8
a0YRg00000kjjjKMAQ,51405.2
a0YRg00000kjtSVMAY,89511.4
a0YRg00000kjtSWMAY,53835.6
a0YRg00000kkKpFMAU,39515.52
a0YRg00000kkKpGMAU,13171.84
a0YRg00000kkKpHMAU,13171.84
a0YRg00000kkKpIMAU,8363.45
a0YRg00000kn5bzMAA,155900
a0YRg00000knHN0MAM,120588
a0YRg00000knJgYMAU,42750
a0YRg00000knR1OMAU,14701.38
a0YRg00000kqc3VMAQ,43152.8
a0YRg00000kqdArMAI,43463.2
a0YRg00000kqeQHMAY,83190.8
a0YRg00000kqeenMAA,207977
a0YRg00000kqfnlMAA,78000
a0YRg00000kqg3tMAA,95750
a0YRg00000kqhnxMAA,108732
a0YRg00000kqhnyMAA,108732
a0YRg00000kqiDlMAI,92600
a0YRg00000kqiDmMAI,8290.48
a0YRg00000kqj09MAA,60810
a0YRg00000kxGO5MAM,339277.5
a0YRg00000kxGW5MAM,85797
a0YRg00000kxL7aMAE,170000
a0YRg00000kxgAPMAY,99568
a0YRg00000ky3WnMAI,245860
a0YRg00000ky3WoMAI,245860
a0YRg00000ky3WpMAI,101494
a0YRg00000ky7vQMAQ,37000
a0YRg00000l19pPMAQ,106600
a0YRg00000l1DJXMA2,81690
a0YRg00000l1DJYMA2,270
a0YRg00000l1NihMAE,485677.87
a0YRg00000l1PanMAE,42977.2
a0YRg00000l1QYUMA2,87500
a0YRg00000l23RsMAI,208618.8
a0YRg00000l23RtMAI,13149.59
a0YRg00000l5StUMAU,33352
a0YRg00000l5WDvMAM,90940
a0YRg00000l5WDwMAM,81102.96
a0YRg00000l5xR1MAI,12965
a0YRg00000l5yYQMAY,26536
a0YRg00000l651yMAA,14261
a0YRg00000l65GVMAY,116930
a0YRg00000l6EurMAE,95360
a0YRg00000l6Jg2MAE,87927
a0YRg00000l6XRFMA2,109500
a0YRg00000l9lRFMAY,19744.88
a0YRg00000l9lRGMAY,6990.78
a0YRg00000l9pUrMAI,50000
a0YRg00000l9rtGMAQ,36700
a0YRg00000lABn9MAG,84995
a0YRg00000lABnAMAW,48724.8
a0YRg00000lADP7MAO,847778.68
a0YRg00000lCZLWMA4,80939.8
a0YRg00000lCaSrMAK,222750
a0YRg00000lEyKeMAK,37000
a0YRg00000lFH0hMAG,123076.33
a0YRg00000lFwgYMAS,181279.4
a0YRg00000lFwgZMAS,181279.4
a0YRg00000lFwgaMAC,181279.4
a0YRg00000lFwgbMAC,31396.84
a0YRg00000lJCC5MAO,96500
a0YRg00000lJFQ7MAO,84993
a0YRg00000lJG61MAG,88695.8
a0YRg00000lJI1NMAW,87597.2
a0YRg00000lJJ5WMAW,292200
a0YRg00000lJJ5XMAW,286313.86
a0YRg00000lJKG5MAO,95979
a0YRg00000lNjJ8MAK,260928
a0YRg00000lNjJ9MAK,71.17
a0YRg00000lOArDMAW,3326782
a0YRg00000lOb50MAC,105669.3
a0YRg00000lP7MjMAK,108004
a0YRg00000lRoDmMAK,37000
a0YRg00000lRtlJMAS,41487.6
a0YRg00000lS8SdMAK,81209.7
a0YRg00000lSBaAMAW,100000
a0YRg00000lSM7OMAW,150773.28
a0YRg00000lVpBIMA0,256600
a0YRg00000lVrudMAC,108910.6
a0YRg00000lVwz7MAC,71455
a0YRg00000lWEGAMA4,92130
a0YRg00000lWJkTMAW,210050.8
a0YRg00000lWPGLMA4,37000
a0YRg00000lZPdCMAW,37000
a0YRg00000lZPy9MAG,183900
a0YRg00000lZPyAMAW,183450
a0YRg00000lZSxeMAG,89557
a0YRg00000lZTAXMA4,83970
a0YRg00000lZTbxMAG,91279.3
a0YRg00000lZUPxMAO,88478
a0YRg00000lcEWoMAM,50000
a0YRg00000lcPf4MAE,91650
a0YRg00000lcXmHMAU,37000
a0YRg00000lcYyUMAU,30000
a0YRg00000ldIZvMAM,79433
a0YRg00000lgdMsMAI,126714
a0YRg00000lgdMtMAI,106.54
a0YRg00000lge62MAA,10000
a0YRg00000lgeagMAA,22000
a0YRg00000lggB3MAI,25000
a0YRg00000lgjnFMAQ,342603.8
a0YRg00000lgk1nMAA,86973
a0YRg00000lguviMAA,205259.8
a0YRg00000lguvjMAA,205259.8
a0YRg00000lguvkMAA,5850.48
a0YRg00000lhXfBMAU,82610
a0YRg00000liGaoMAE,91839.11
a0YRg00000liJ7JMAU,95235
a0YRg00000ll9eIMAQ,41750
a0YRg00000ll9eJMAQ,96500
a0YRg00000llQC5MAM,102650.3
a0YRg00000llQC6MAM,14681.6
a0YRg00000llT57MAE,337000
a0YRg00000llXLeMAM,100000
a0YRg00000llxuQMAQ,106111.8
a0YRg00000llxuRMAQ,114.6
a0YRg00000llxzIMAQ,108910.6
a0YRg00000lmBpJMAU,218590.85
a0YRg00000lmEKMMA2,151670
a0YRg00000lmL3zMAE,140800
a0YRg00000lmTuKMAU,108911
a0YRg00000lpMjQMAU,51681.6
a0YRg00000lpNHJMA2,339600
a0YRg00000lpNHKMA2,71070
a0YRg00000lpReFMAU,98000
a0YRg00000lpReGMAU,42350
a0YRg00000lpReHMAU,98000
a0YRg00000lpTBXMA2,257152
a0YRg00000lpTBYMA2,257151.2
a0YRg00000lpbFPMAY,32428.31
a0YRg00000lq5wfMAA,37000
a0YRg00000lqE2DMAU,204555
a0YRg00000ltFkyMAE,99175
a0YRg00000ltHRlMAM,92578.2
a0YRg00000ltHRmMAM,92578.2
a0YRg00000ltHRnMAM,90.21
a0YRg00000ltLFGMA2,31185.82
a0YRg00000ltLFHMA2,31185.82
a0YRg00000ltLFIMA2,31185.82
a0YRg00000ltLFJMA2,31185.82
a0YRg00000ltLFKMA2,23905.73
a0YRg00000ltjB8MAI,95200
a0YRg00000ltjB9MAI,41230
a0YRg00000ltyyAMAQ,40075
a0YRg00000lu3RZMAY,250000
a0YRg00000luGFBMA2,270500
a0YRg00000luGNEMA2,55000
a0YRg00000lvxLFMAY,100700
a0YRg00000lvxLGMAY,57120
a0YRg00000lvxY9MAI,88150
a0YRg00000lvxYAMAY,2363.44
a0YRg00000lvzYLMAY,94000
a0YRg00000lvzYMMAY,90250
a0YRg00000lvzi1MAA,85787.1
a0YRg00000lw2cfMAA,27858.62
a0YRg00000lyKAVMA2,13653.99
a0YRg00000lyKAWMA2,1122.12
a0YRg00000lyNjTMAU,204288
a0YRg00000lyZSuMAM,118300
a0YRg00000lyZSvMAM,50450
a0YRg00000m2DK8MAM,88
a0YRg00000m2DK9MAM,43722
a0YRg00000m2E1iMAE,81749.2
a0YRg00000m2F7PMAU,90613.5
a0YRg00000m2F7QMAU,36228.7
a0YRg00000m2H17MAE,98294
a0YRg00000m2H18MAE,42467.6
a0YRg00000m2H19MAE,488.4
a0YRg00000m2OSRMA2,198909.4
a0YRg00000m2hDLMAY,102054.4
a0YRg00000m2hDMMAY,52528
a0YRg00000m2hDNMAY,52528
a0YRg00000m2hDOMAY,2341.21
a0YRg00000m377oMAA,280000
a0YRg00000m6I56MAE,179066.33
a0YRg00000m6I57MAE,89700
a0YRg00000m6VyOMAU,320366.13
a0YRg00000m6YReMAM,464460.23
